"TOA5","LP_Weather_Station_200","CR200X","25433","CR200X.Std.04","LancerParkWeatherStation.CR2","43280","Table2"
"TIMESTAMP","RECORD","BattV_Min","SlrkW_Avg","SlrkW_Std","SlrkW","SlrMJ_Tot","WS_ms_Avg","WS_ms_Std","WS_ms","WindDir","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT"
"TS","RN","Volts","kW/m^2","kW/m^2","kW/m^2","MJ/m^2","meters/sec","meters/sec","meters/sec","degrees","meters/sec","meters/sec","meters/sec"
"","","Min","Avg","Std","Smp","Tot","Avg","Std","Smp","Smp","WVc","WVc","WVc"
"2018-08-28 07:45:00",75870,12.22727,0.07072653,0.01331469,0.09264351,0.06365389,0.08090445,0.1442562,0,269.0243,0.08090445,239.4007,9.005104
"2018-08-28 08:00:00",75871,12.37753,0.1101166,0.01710467,0.1397284,0.09910493,0,0,0,228.882,0,0,0
"2018-08-28 08:15:00",75872,12.63439,0.1633217,0.01399217,0.1860502,0.1469896,0.1625711,0.1537571,0.2319333,234.8311,0.1625711,249.8001,6.995595
"2018-08-28 08:30:00",75873,12.99619,0.2107933,0.01443619,0.2340508,0.189714,0.21462,0.1822205,0.07513333,144.694,0.21462,206.2907,37.95939
"2018-08-28 08:45:00",75874,13.10868,0.2604702,0.01496798,0.2767859,0.2344232,0.5373667,0.3603256,0.3854667,268.0447,0.5373667,150.8443,67.03024
"2018-08-28 09:00:00",75875,13.05579,0.2885635,0.04090114,0.3335625,0.2597072,0.2944355,0.2433286,0.6402667,246.049,0.2944355,246.3053,19.87294
"2018-08-28 09:15:00",75876,12.99451,0.3615539,0.01634774,0.3880497,0.3253986,0.4146489,0.2981865,1.483067,87.00107,0.4146489,215.7388,42.09495
"2018-08-28 09:30:00",75877,12.94583,0.417921,0.01681878,0.4477262,0.3761289,0.8417111,0.5194914,1.306667,164.8757,0.8417111,178.5652,44.73246
"2018-08-28 09:45:00",75878,12.92232,0.4737869,0.01449,0.4946584,0.4264082,1.058073,0.5896487,1.963267,141.6707,1.058073,154.6483,34.02413
"2018-08-28 10:00:00",75879,12.91561,0.511264,0.02117194,0.5396065,0.4601378,1.162062,0.5405124,1.662733,115.2624,1.162062,148.6698,37.42625
"2018-08-28 10:15:00",75880,12.91225,0.578231,0.0213652,0.6049302,0.5204077,0.8179734,0.2686749,1.211933,171.0806,0.8179734,165.5139,41.57409
"2018-08-28 10:30:00",75881,12.90889,0.6068684,0.00462774,0.6107299,0.5461816,0.9893644,0.3089257,1.603933,166.5228,0.9893644,183.8958,34.18047
"2018-08-28 10:45:00",75882,12.90805,0.6062123,0.008020748,0.5989015,0.5455911,1.252876,0.4850919,0.9767333,229.6405,1.252876,172.6349,36.61228
