Date/Time, Site, Station, Sensor, Value
2018-03-08 00:03:16,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.16
2018-03-08 01:03:18,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.9
2018-03-08 01:03:19,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.4
2018-03-08 01:03:21,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.19
2018-03-08 01:03:23,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.33
2018-03-08 01:03:24,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.8
2018-03-08 01:03:25,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.29
2018-03-08 02:03:28,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.08
2018-03-08 02:03:29,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.42
2018-03-08 02:03:31,Hull Springs Farm,Dock,Pressure Transducer(corrected),47.07
2018-03-08 02:03:32,Hull Springs Farm,Dock,Pressure Transducer(corrected),47.69
2018-03-08 02:03:34,Hull Springs Farm,Dock,Pressure Transducer(corrected),47.7
2018-03-08 02:03:35,Hull Springs Farm,Dock,Pressure Transducer(corrected),48.07
2018-03-08 03:03:38,Hull Springs Farm,Dock,Pressure Transducer(corrected),49.33
2018-03-08 03:03:40,Hull Springs Farm,Dock,Pressure Transducer(corrected),51.26
2018-03-08 03:03:42,Hull Springs Farm,Dock,Pressure Transducer(corrected),51.35
2018-03-08 03:03:44,Hull Springs Farm,Dock,Pressure Transducer(corrected),52.1
2018-03-08 03:03:45,Hull Springs Farm,Dock,Pressure Transducer(corrected),53.49
2018-03-08 04:03:47,Hull Springs Farm,Dock,Pressure Transducer(corrected),54.09
2018-03-08 04:03:50,Hull Springs Farm,Dock,Pressure Transducer(corrected),54.63
2018-03-08 04:03:52,Hull Springs Farm,Dock,Pressure Transducer(corrected),55.44
2018-03-08 04:03:53,Hull Springs Farm,Dock,Pressure Transducer(corrected),55.93
2018-03-08 04:03:56,Hull Springs Farm,Dock,Pressure Transducer(corrected),56.2
2018-03-08 05:03:57,Hull Springs Farm,Dock,Pressure Transducer(corrected),56.48
2018-03-08 05:03:58,Hull Springs Farm,Dock,Pressure Transducer(corrected),57.29
2018-03-08 05:03:00,Hull Springs Farm,Dock,Pressure Transducer(corrected),57.83
2018-03-08 05:03:02,Hull Springs Farm,Dock,Pressure Transducer(corrected),57.91
2018-03-08 05:03:05,Hull Springs Farm,Dock,Pressure Transducer(corrected),59.09
2018-03-08 06:03:07,Hull Springs Farm,Dock,Pressure Transducer(corrected),59.45
2018-03-08 06:03:08,Hull Springs Farm,Dock,Pressure Transducer(corrected),59.58
2018-03-08 06:03:10,Hull Springs Farm,Dock,Pressure Transducer(corrected),59.3
2018-03-08 06:03:11,Hull Springs Farm,Dock,Pressure Transducer(corrected),59.3
2018-03-08 06:03:13,Hull Springs Farm,Dock,Pressure Transducer(corrected),59.51
2018-03-08 06:03:15,Hull Springs Farm,Dock,Pressure Transducer(corrected),59.27
2018-03-08 07:03:17,Hull Springs Farm,Dock,Pressure Transducer(corrected),59.06
2018-03-08 07:03:18,Hull Springs Farm,Dock,Pressure Transducer(corrected),59
2018-03-08 07:03:20,Hull Springs Farm,Dock,Pressure Transducer(corrected),59.03
2018-03-08 07:03:21,Hull Springs Farm,Dock,Pressure Transducer(corrected),58.85
2018-03-08 07:03:23,Hull Springs Farm,Dock,Pressure Transducer(corrected),58.46
2018-03-08 07:03:25,Hull Springs Farm,Dock,Pressure Transducer(corrected),58.23
2018-03-08 08:03:28,Hull Springs Farm,Dock,Pressure Transducer(corrected),57.34
2018-03-08 08:03:29,Hull Springs Farm,Dock,Pressure Transducer(corrected),56.72
2018-03-08 08:03:31,Hull Springs Farm,Dock,Pressure Transducer(corrected),56.11
2018-03-08 08:03:33,Hull Springs Farm,Dock,Pressure Transducer(corrected),55.65
2018-03-08 08:03:34,Hull Springs Farm,Dock,Pressure Transducer(corrected),55.49
2018-03-08 09:03:37,Hull Springs Farm,Dock,Pressure Transducer(corrected),55.12
2018-03-08 09:03:38,Hull Springs Farm,Dock,Pressure Transducer(corrected),54.4
2018-03-08 09:03:39,Hull Springs Farm,Dock,Pressure Transducer(corrected),54.48
2018-03-08 09:03:41,Hull Springs Farm,Dock,Pressure Transducer(corrected),53.47
2018-03-08 09:03:43,Hull Springs Farm,Dock,Pressure Transducer(corrected),52.8
2018-03-08 09:03:44,Hull Springs Farm,Dock,Pressure Transducer(corrected),52.61
2018-03-08 10:03:46,Hull Springs Farm,Dock,Pressure Transducer(corrected),51.62
2018-03-08 10:03:48,Hull Springs Farm,Dock,Pressure Transducer(corrected),50.73
2018-03-08 10:03:49,Hull Springs Farm,Dock,Pressure Transducer(corrected),49.92
2018-03-08 10:03:51,Hull Springs Farm,Dock,Pressure Transducer(corrected),49.48
2018-03-08 10:03:53,Hull Springs Farm,Dock,Pressure Transducer(corrected),49.04
2018-03-08 10:03:54,Hull Springs Farm,Dock,Pressure Transducer(corrected),48.26
2018-03-08 11:03:56,Hull Springs Farm,Dock,Pressure Transducer(corrected),47.91
2018-03-08 11:03:59,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.89
2018-03-08 11:03:01,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.19
2018-03-08 12:03:04,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.51
2018-03-08 12:03:06,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.86
2018-03-08 12:03:08,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.7
2018-03-08 12:03:09,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.82
2018-03-08 12:03:11,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.67
2018-03-08 12:03:12,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.56
2018-03-08 13:03:14,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.76
2018-03-08 13:03:16,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.93
2018-03-08 13:03:19,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.2
2018-03-08 13:03:21,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.31
2018-03-08 13:03:23,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.5
2018-03-08 14:03:24,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.81
2018-03-08 14:03:26,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.56
2018-03-08 14:03:28,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.67
2018-03-08 14:03:30,Hull Springs Farm,Dock,Pressure Transducer(corrected),47.19
2018-03-08 14:03:33,Hull Springs Farm,Dock,Pressure Transducer(corrected),48.15
2018-03-08 15:03:34,Hull Springs Farm,Dock,Pressure Transducer(corrected),48.34
2018-03-08 15:03:37,Hull Springs Farm,Dock,Pressure Transducer(corrected),49
2018-03-08 15:03:38,Hull Springs Farm,Dock,Pressure Transducer(corrected),49.87
2018-03-08 15:03:41,Hull Springs Farm,Dock,Pressure Transducer(corrected),51.37
2018-03-08 15:03:43,Hull Springs Farm,Dock,Pressure Transducer(corrected),51.51
2018-03-08 16:03:44,Hull Springs Farm,Dock,Pressure Transducer(corrected),52.45
2018-03-08 16:03:46,Hull Springs Farm,Dock,Pressure Transducer(corrected),54.21
2018-03-08 16:03:48,Hull Springs Farm,Dock,Pressure Transducer(corrected),54.06
2018-03-08 16:03:49,Hull Springs Farm,Dock,Pressure Transducer(corrected),54.31
2018-03-08 16:03:51,Hull Springs Farm,Dock,Pressure Transducer(corrected),55.49
2018-03-08 16:03:53,Hull Springs Farm,Dock,Pressure Transducer(corrected),55.95
2018-03-08 17:03:54,Hull Springs Farm,Dock,Pressure Transducer(corrected),56.54
2018-03-08 17:03:56,Hull Springs Farm,Dock,Pressure Transducer(corrected),57.16
2018-03-08 17:03:58,Hull Springs Farm,Dock,Pressure Transducer(corrected),57.2
2018-03-08 17:03:00,Hull Springs Farm,Dock,Pressure Transducer(corrected),58.08
2018-03-08 17:03:01,Hull Springs Farm,Dock,Pressure Transducer(corrected),59.11
2018-03-08 17:03:03,Hull Springs Farm,Dock,Pressure Transducer(corrected),58.94
2018-03-08 18:03:04,Hull Springs Farm,Dock,Pressure Transducer(corrected),59.18
2018-03-08 18:03:06,Hull Springs Farm,Dock,Pressure Transducer(corrected),59.93
2018-03-08 18:03:13,Hull Springs Farm,Dock,Pressure Transducer(corrected),60.2
2018-03-08 18:03:11,Hull Springs Farm,Dock,Pressure Transducer(corrected),62
2018-03-08 18:03:13,Hull Springs Farm,Dock,Pressure Transducer(corrected),62.09
2018-03-08 19:03:15,Hull Springs Farm,Dock,Pressure Transducer(corrected),60.16
2018-03-08 19:03:16,Hull Springs Farm,Dock,Pressure Transducer(corrected),61.31
2018-03-08 19:03:18,Hull Springs Farm,Dock,Pressure Transducer(corrected),62.48
2018-03-08 19:03:19,Hull Springs Farm,Dock,Pressure Transducer(corrected),62.85
2018-03-08 19:03:21,Hull Springs Farm,Dock,Pressure Transducer(corrected),60.44
2018-03-08 19:03:23,Hull Springs Farm,Dock,Pressure Transducer(corrected),59.69
2018-03-08 20:03:24,Hull Springs Farm,Dock,Pressure Transducer(corrected),60.54
2018-03-08 20:03:28,Hull Springs Farm,Dock,Pressure Transducer(corrected),61.24
2018-03-08 20:03:27,Hull Springs Farm,Dock,Pressure Transducer(corrected),60.81
2018-03-08 20:03:29,Hull Springs Farm,Dock,Pressure Transducer(corrected),59.66
2018-03-08 20:03:31,Hull Springs Farm,Dock,Pressure Transducer(corrected),58.29
2018-03-08 21:03:34,Hull Springs Farm,Dock,Pressure Transducer(corrected),58.66
2018-03-08 21:03:36,Hull Springs Farm,Dock,Pressure Transducer(corrected),56.65
2018-03-08 21:03:37,Hull Springs Farm,Dock,Pressure Transducer(corrected),56.27
2018-03-08 21:03:39,Hull Springs Farm,Dock,Pressure Transducer(corrected),55.65
2018-03-08 21:03:40,Hull Springs Farm,Dock,Pressure Transducer(corrected),55.07
2018-03-08 21:03:42,Hull Springs Farm,Dock,Pressure Transducer(corrected),54.75
2018-03-08 22:03:44,Hull Springs Farm,Dock,Pressure Transducer(corrected),54
2018-03-08 22:03:45,Hull Springs Farm,Dock,Pressure Transducer(corrected),53.41
2018-03-08 22:03:47,Hull Springs Farm,Dock,Pressure Transducer(corrected),52.44
2018-03-08 22:03:49,Hull Springs Farm,Dock,Pressure Transducer(corrected),52.11
2018-03-08 22:03:50,Hull Springs Farm,Dock,Pressure Transducer(corrected),51.73
2018-03-08 22:03:52,Hull Springs Farm,Dock,Pressure Transducer(corrected),50.56
2018-03-08 23:03:54,Hull Springs Farm,Dock,Pressure Transducer(corrected),49.46
2018-03-08 23:03:56,Hull Springs Farm,Dock,Pressure Transducer(corrected),49.34
2018-03-08 23:03:57,Hull Springs Farm,Dock,Pressure Transducer(corrected),49.2
2018-03-08 23:03:58,Hull Springs Farm,Dock,Pressure Transducer(corrected),48.7
2018-03-08 23:03:00,Hull Springs Farm,Dock,Pressure Transducer(corrected),47.42
2018-03-08 23:03:02,Hull Springs Farm,Dock,Pressure Transducer(corrected),47.18
2018-03-09 00:03:04,Hull Springs Farm,Dock,Pressure Transducer(corrected),47.2
2018-03-09 00:03:05,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.56
2018-03-09 00:03:07,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.93
2018-03-09 00:03:10,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.3
2018-03-09 00:03:12,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.06
2018-03-09 01:03:13,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.04
2018-03-09 01:03:15,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.91
2018-03-09 01:03:16,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.17
2018-03-09 01:03:18,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.51
2018-03-09 01:03:19,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.52
2018-03-09 01:03:22,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.15
2018-03-09 02:03:23,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.4
2018-03-09 02:03:25,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.02
2018-03-09 02:03:26,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.21
2018-03-09 02:03:28,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.11
2018-03-09 02:03:30,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.3
2018-03-09 02:03:31,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.44
2018-03-09 03:03:33,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.94
2018-03-09 03:03:34,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.46
2018-03-09 03:03:38,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.83
2018-03-09 03:03:39,Hull Springs Farm,Dock,Pressure Transducer(corrected),47.07
2018-03-09 03:03:41,Hull Springs Farm,Dock,Pressure Transducer(corrected),47.64
2018-03-09 04:03:44,Hull Springs Farm,Dock,Pressure Transducer(corrected),49.47
2018-03-09 04:03:46,Hull Springs Farm,Dock,Pressure Transducer(corrected),49.59
2018-03-09 04:03:49,Hull Springs Farm,Dock,Pressure Transducer(corrected),50.84
2018-03-09 04:03:51,Hull Springs Farm,Dock,Pressure Transducer(corrected),51.39
2018-03-09 05:03:52,Hull Springs Farm,Dock,Pressure Transducer(corrected),51.97
2018-03-09 05:03:54,Hull Springs Farm,Dock,Pressure Transducer(corrected),52.26
2018-03-09 05:03:55,Hull Springs Farm,Dock,Pressure Transducer(corrected),52.99
2018-03-09 05:03:57,Hull Springs Farm,Dock,Pressure Transducer(corrected),53.8
2018-03-09 05:03:00,Hull Springs Farm,Dock,Pressure Transducer(corrected),54.26
2018-03-09 06:03:02,Hull Springs Farm,Dock,Pressure Transducer(corrected),54.63
2018-03-09 06:03:04,Hull Springs Farm,Dock,Pressure Transducer(corrected),55
2018-03-09 06:03:05,Hull Springs Farm,Dock,Pressure Transducer(corrected),55.27
2018-03-09 06:03:08,Hull Springs Farm,Dock,Pressure Transducer(corrected),55.29
2018-03-09 06:03:10,Hull Springs Farm,Dock,Pressure Transducer(corrected),55.41
2018-03-09 07:03:12,Hull Springs Farm,Dock,Pressure Transducer(corrected),55.32
2018-03-09 07:03:13,Hull Springs Farm,Dock,Pressure Transducer(corrected),55.03
2018-03-09 07:03:15,Hull Springs Farm,Dock,Pressure Transducer(corrected),55.02
2018-03-09 07:03:16,Hull Springs Farm,Dock,Pressure Transducer(corrected),54.76
2018-03-09 07:03:18,Hull Springs Farm,Dock,Pressure Transducer(corrected),54.57
2018-03-09 07:03:20,Hull Springs Farm,Dock,Pressure Transducer(corrected),54.26
2018-03-09 08:03:23,Hull Springs Farm,Dock,Pressure Transducer(corrected),53.65
2018-03-09 08:03:25,Hull Springs Farm,Dock,Pressure Transducer(corrected),53.22
2018-03-09 08:03:26,Hull Springs Farm,Dock,Pressure Transducer(corrected),52.7
2018-03-09 08:03:28,Hull Springs Farm,Dock,Pressure Transducer(corrected),52.33
2018-03-09 08:03:30,Hull Springs Farm,Dock,Pressure Transducer(corrected),51.94
2018-03-09 09:03:33,Hull Springs Farm,Dock,Pressure Transducer(corrected),50.4
2018-03-09 09:03:35,Hull Springs Farm,Dock,Pressure Transducer(corrected),50.2
2018-03-09 09:03:36,Hull Springs Farm,Dock,Pressure Transducer(corrected),49.39
2018-03-09 09:03:38,Hull Springs Farm,Dock,Pressure Transducer(corrected),48.5
2018-03-09 09:03:39,Hull Springs Farm,Dock,Pressure Transducer(corrected),47.93
2018-03-09 10:03:41,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.91
2018-03-09 10:03:43,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.31
2018-03-09 10:03:44,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.87
2018-03-09 10:03:46,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.83
2018-03-09 10:03:48,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.99
2018-03-09 10:03:49,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.3
2018-03-09 11:03:51,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.52
2018-03-09 11:03:54,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.58
2018-03-09 11:03:57,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.63
2018-03-09 11:03:58,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.87
2018-03-09 11:03:59,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.68
2018-03-09 12:03:01,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.55
2018-03-09 12:03:03,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.74
2018-03-09 12:03:06,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.38
2018-03-09 12:03:08,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.18
2018-03-09 12:03:09,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.48
2018-03-09 13:03:11,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.74
2018-03-09 13:03:13,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.58
2018-03-09 13:03:14,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.97
2018-03-09 13:03:16,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.16
2018-03-09 13:03:18,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.31
2018-03-09 13:03:19,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.44
2018-03-09 14:03:21,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.9
2018-03-09 14:03:23,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.6
2018-03-09 14:03:24,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.14
2018-03-09 14:03:28,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.78
2018-03-09 14:03:30,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.6
2018-03-09 15:03:31,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.24
2018-03-09 15:03:33,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.18
2018-03-09 15:03:35,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.17
2018-03-09 15:03:36,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.06
2018-03-09 15:03:38,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.91
2018-03-09 15:03:39,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.81
2018-03-09 16:03:41,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.17
2018-03-09 16:03:43,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.05
2018-03-09 16:03:44,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.42
2018-03-09 16:03:48,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.34
2018-03-09 16:03:50,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.86
2018-03-09 17:03:52,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.81
2018-03-09 17:03:53,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.63
2018-03-09 17:03:55,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.08
2018-03-09 17:03:57,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.93
2018-03-09 17:03:58,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.04
2018-03-09 17:03:00,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.29
2018-03-09 18:03:02,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.78
2018-03-09 18:03:03,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.9
2018-03-09 18:03:05,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.03
2018-03-09 18:03:06,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.67
2018-03-09 18:03:08,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.55
2018-03-09 18:03:09,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.67
2018-03-09 19:03:12,Hull Springs Farm,Dock,Pressure Transducer(corrected),45
2018-03-09 19:03:15,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.86
2018-03-09 19:03:15,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.18
2018-03-09 19:03:16,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.24
2018-03-09 19:03:18,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.6
2018-03-09 19:03:19,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.68
2018-03-09 20:03:21,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.55
2018-03-09 20:03:23,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.55
2018-03-09 20:03:25,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.56
2018-03-09 20:03:26,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.64
2018-03-09 20:03:28,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.3
2018-03-09 20:03:30,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.69
2018-03-09 21:03:31,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.79
2018-03-09 21:03:33,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.18
2018-03-09 21:03:34,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.86
2018-03-09 21:03:36,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.29
2018-03-09 22:03:41,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.52
2018-03-09 22:03:42,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.63
2018-03-09 22:03:44,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.76
2018-03-09 22:03:46,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.07
2018-03-09 22:03:49,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.24
2018-03-09 23:03:51,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.24
2018-03-09 23:03:52,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.08
2018-03-09 23:03:54,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.23
2018-03-09 23:03:56,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.46
2018-03-09 23:03:58,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.68
2018-03-09 23:03:59,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.95
2018-03-10 00:03:02,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.99
2018-03-10 00:03:04,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.72
2018-03-10 00:03:05,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.42
2018-03-10 00:03:07,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.67
2018-03-10 00:03:09,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.16
2018-03-10 01:03:10,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.03
2018-03-10 01:03:12,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.79
2018-03-10 01:03:14,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.18
2018-03-10 01:03:15,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.14
2018-03-10 01:03:17,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.02
2018-03-10 01:03:18,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.68
2018-03-10 02:03:20,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.9
2018-03-10 02:03:21,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.9
2018-03-10 02:03:23,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.35
2018-03-10 02:03:25,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.52
2018-03-10 02:03:27,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.26
2018-03-10 03:03:30,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.63
2018-03-10 03:03:31,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.42
2018-03-10 03:03:33,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.1
2018-03-10 03:03:35,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.52
2018-03-10 03:03:36,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.53
2018-03-10 03:03:38,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.93
2018-03-10 04:03:41,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.31
2018-03-10 04:03:43,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.18
2018-03-10 04:03:44,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.06
2018-03-10 04:03:46,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.42
2018-03-10 04:03:47,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.39
2018-03-10 05:03:51,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.71
2018-03-10 05:03:52,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.83
2018-03-10 05:03:55,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.6
2018-03-10 05:03:57,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.65
2018-03-10 06:03:59,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.36
2018-03-10 06:03:00,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.01
2018-03-10 06:03:02,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.37
2018-03-10 06:03:04,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.08
2018-03-10 06:03:05,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.64
2018-03-10 06:03:07,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.08
2018-03-10 07:03:09,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.7
2018-03-10 07:03:10,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.28
2018-03-10 07:03:12,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.7
2018-03-10 07:03:15,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.47
2018-03-10 07:03:17,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.27
2018-03-10 08:03:19,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.6
2018-03-10 08:03:20,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.26
2018-03-10 08:03:22,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.95
2018-03-10 08:03:23,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.94
2018-03-10 08:03:25,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.16
2018-03-10 08:03:26,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.05
2018-03-10 09:03:29,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.23
2018-03-10 09:03:30,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.19
2018-03-10 09:03:32,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.49
2018-03-10 09:03:33,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.63
2018-03-10 09:03:35,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.44
2018-03-10 09:03:36,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.07
2018-03-10 10:03:38,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.87
2018-03-10 10:03:40,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.1
2018-03-10 10:03:42,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.59
2018-03-10 10:03:46,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.08
2018-03-10 10:03:45,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.3
2018-03-10 10:03:46,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.49
2018-03-10 11:03:49,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.58
2018-03-10 11:03:50,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.12
