Date,Time,ODOSAT,ODO,TURB,TEMP,COND,SPCOND,SAL,FDOM,FDOMQ,PH,PHMV
2017-12-22,13:30:00,105.2,12.36,2.48,4.748,13847.4,22582.6,13.43,5.56,13.11,8.19,-105.7
2017-12-22,13:45:00,102.8,12.07,2.05,4.759,13853.3,22584.5,13.44,5.64,13.34,8.17,-104.1
2017-12-22,14:00:00,102.5,12.03,2.51,4.795,13870,22586.8,13.44,5.58,13.18,8.19,-105.2
2017-12-22,14:15:00,102.1,11.97,3.05,4.849,13896.6,22591.8,13.44,5.5,12.97,8.14,-102.8
2017-12-22,14:30:00,100,11.72,2.53,4.836,13902.2,22609.8,13.46,5.55,13.1,8.14,-102.5
2017-12-22,14:45:00,104.2,12.2,2.54,4.881,13909,22589.4,13.44,5.62,13.27,8.18,-104.7
2017-12-22,15:00:00,103.5,12.14,2.54,4.817,13886.7,22598,13.45,5.59,13.19,8.16,-104
2017-12-22,15:15:00,103.1,12.06,2.27,4.909,13927.9,22600.5,13.45,5.53,13.03,8.15,-103.4
2017-12-22,15:30:00,102.1,11.91,2.43,5.015,13981.5,22613.3,13.47,5.52,13.02,8.14,-102.8
2017-12-22,15:45:00,108.5,12.62,2.64,5.161,14009.4,22556.6,13.44,5.57,13.15,8.24,-108.3
2017-12-22,16:00:00,107.4,12.5,2.46,5.104,13989.9,22564.6,13.44,5.59,13.21,8.22,-107.2
2017-12-22,16:15:24,111.1,12.94,2.61,5.103,13961,22518.9,13.41,4.98,11.55,8.26,-109.4
2017-12-22,16:30:00,109.7,12.81,1.86,4.995,13931.4,22546.5,13.42,5.57,13.15,8.25,-108.8
2017-12-22,16:45:00,111.8,12.97,2.44,5.258,14027.8,22519.2,13.42,5.54,13.06,8.26,-109.7
2017-12-22,17:00:00,108.5,12.57,1.95,5.343,14067.7,22524.2,13.42,5.62,13.3,8.23,-107.6
2017-12-22,17:15:00,111.1,12.86,1.89,5.344,14067.1,22522.7,13.42,5.54,13.07,8.26,-109.5
2017-12-22,17:30:00,112.4,12.99,2,5.445,14095.9,22499.4,13.41,5.52,13.02,8.27,-110.1
2017-12-22,17:45:00,112.3,12.97,1.93,5.439,14096.1,22504.2,13.41,5.43,12.76,8.26,-109.7
2017-12-22,18:00:00,112.1,13,2.05,5.274,14031.3,22514.1,13.41,5.54,13.07,8.27,-110
2017-12-22,18:15:00,111.6,12.87,2.4,5.491,14141.7,22540.7,13.44,5.47,12.87,8.25,-109.2
2017-12-22,18:30:00,109.4,12.63,2.23,5.451,14140.9,22567.5,13.46,5.39,12.66,8.22,-107.5
2017-12-22,18:45:00,109.7,12.61,2.52,5.641,14234.4,22585.5,13.48,5.42,12.75,8.22,-107.3
2017-12-22,19:00:00,112.4,12.93,2.62,5.624,14175.5,22504.1,13.42,5.47,12.89,8.25,-109.3
2017-12-22,19:15:00,113.1,12.98,2.27,5.713,14165.3,22427.1,13.38,5.43,12.78,8.27,-109.9
2017-12-22,19:30:00,112,12.87,2.31,5.653,14175,22483,13.41,5.46,12.84,8.25,-109.1
2017-12-22,19:45:00,111.9,12.81,2.27,5.817,14238.1,22471.8,13.41,5.43,12.76,8.24,-108.7
2017-12-22,20:00:00,106.5,12.18,2.96,5.83,14288.7,22542.9,13.46,5.35,12.54,8.15,-103.6
2017-12-22,20:15:00,109.3,12.49,2.51,5.855,14291.8,22530.5,13.45,5.35,12.55,8.19,-105.7
2017-12-22,20:30:14,99.9,11.35,4.21,6.063,14499.1,22715.1,13.58,4.63,10.61,8.05,-98.1
2017-12-22,20:45:00,98.3,11.15,3.7,6.166,14515.5,22670.6,13.55,5.11,11.92,7.99,-94.6
2017-12-22,21:00:00,96.6,10.94,4.21,6.195,14571.6,22739.1,13.6,5.27,12.34,8,-94.9
2017-12-22,21:15:00,93.8,10.58,4.67,6.337,14647.1,22760.5,13.62,4.95,11.49,7.96,-92.7
2017-12-22,21:30:00,90.6,10.2,5.17,6.441,14738.7,22832.4,13.67,4.9,11.33,7.9,-89.5
2017-12-22,21:45:00,85.6,9.61,4.02,6.51,14796.5,22875.2,13.7,4.89,11.3,7.83,-85.3
2017-12-22,22:00:00,86.8,9.76,4.56,6.48,14773.4,22859.5,13.69,4.78,11.02,7.86,-87
2017-12-22,22:15:00,84.4,9.48,5.36,6.492,14778.2,22859,13.69,4.83,11.16,7.81,-84.3
2017-12-22,22:30:00,89.1,10.03,3.88,6.418,14721.1,22820.6,13.66,5.01,11.63,7.87,-88.1
2017-12-22,22:45:00,91.1,10.27,3.77,6.359,14672.9,22785.5,13.63,4.99,11.58,7.91,-90.1
2017-12-22,23:00:00,92.8,10.49,4.06,6.275,14614,22750.8,13.61,5.09,11.87,7.95,-92.1
2017-12-22,23:15:00,91.8,10.37,3.4,6.269,14605.1,22741,13.6,5.08,11.82,7.94,-91.6
2017-12-22,23:30:00,94,10.64,4.39,6.206,14557.5,22709.2,13.58,5.12,11.92,7.96,-92.9
2017-12-22,23:45:00,91.4,10.33,4.22,6.268,14598.8,22732.1,13.6,5.05,11.73,7.92,-90.5
2017-12-23,0:00:00,94.1,10.68,3.22,6.129,14506.3,22681.6,13.56,5.13,11.96,7.97,-93.3
2017-12-23,0:15:00,92.4,10.48,3.25,6.16,14522.4,22685.5,13.56,5.12,11.92,7.93,-91.2
2017-12-23,0:30:00,92.7,10.5,4,6.185,14542.1,22699.2,13.57,5.1,11.89,7.96,-92.9
2017-12-23,0:45:00,87.8,9.94,3.44,6.231,14558.5,22694.4,13.57,4.99,11.57,7.89,-88.8
2017-12-23,1:00:00,92.4,10.47,4.24,6.178,14530.2,22685.7,13.56,5.11,11.92,7.99,-94.3
2017-12-23,1:15:00,91.7,10.4,3.16,6.157,14511.9,22671.2,13.55,5.01,11.62,7.93,-90.9
2017-12-23,1:30:00,81.9,9.24,3.89,6.317,14634.4,22754.1,13.61,4.78,11.02,7.78,-82.7
2017-12-23,1:45:00,93.9,10.65,3.08,6.115,14509.5,22696.3,13.57,5,11.61,7.98,-93.9
2017-12-23,2:00:00,93.6,10.64,3.53,6.08,14471.2,22660.1,13.54,5.06,11.78,7.97,-93.3
2017-12-23,2:15:00,87.1,9.87,3.76,6.178,14536.6,22695.9,13.57,4.97,11.53,7.86,-87
2017-12-23,2:30:00,95.2,10.81,3.68,6.093,14469.4,22648.4,13.54,5.1,11.87,7.96,-92.7
2017-12-23,2:45:00,94.7,10.76,4.68,6.089,14463.9,22642.3,13.53,5.11,11.92,7.99,-94.7
2017-12-23,3:00:00,91.3,10.36,3.49,6.132,14488.2,22651,13.54,5.05,11.75,7.89,-89
2017-12-23,3:15:00,83.3,9.41,3.81,6.286,14604.5,22728.6,13.59,4.93,11.42,7.8,-83.7
2017-12-23,3:30:00,90.1,10.23,2.96,6.136,14495.1,22659,13.54,5.04,11.72,7.9,-89.3
2017-12-23,3:45:00,95.3,10.84,2.88,6.061,14442.1,22626.9,13.52,5.07,11.81,8.02,-95.9
2017-12-23,4:00:00,90.8,10.3,3.13,6.128,14482.9,22645.9,13.54,5.12,11.94,7.9,-89.5
2017-12-23,4:15:24,95.7,10.88,3.49,6.065,14434,22611.9,13.51,4.59,10.49,8,-94.8
2017-12-23,4:30:00,95.1,10.81,3.01,6.057,14435,22618.8,13.51,5.18,12.08,7.98,-94
2017-12-23,4:45:00,95.1,10.8,2.78,6.094,14450.1,22617.3,13.52,5.14,11.99,7.97,-93.6
2017-12-23,5:00:00,98.1,11.16,2.57,6.033,14420.5,22612.3,13.51,5.23,12.24,8.02,-96.1
2017-12-23,5:15:00,92.7,10.51,2.93,6.189,14511.2,22648.7,13.54,5.09,11.85,7.96,-92.9
2017-12-23,5:30:00,106.3,12.1,2.51,6.022,14358,22521.9,13.45,5.37,12.61,8.18,-104.9
2017-12-23,5:45:00,91.1,10.3,3.38,6.271,14573.2,22689.7,13.57,4.95,11.48,7.88,-88.5
2017-12-23,6:00:00,85.9,9.7,3.29,6.302,14588.6,22693,13.57,4.95,11.48,7.83,-85.7
2017-12-23,6:15:00,85.4,9.66,3.18,6.268,14569.1,22685.4,13.57,4.96,11.51,7.86,-87.2
2017-12-23,6:30:00,84,9.49,3.27,6.31,14600.8,22706.3,13.58,4.84,11.17,7.79,-83
2017-12-23,6:45:00,88.9,10.05,2.76,6.245,14558,22684.1,13.56,5.07,11.79,7.9,-89.2
2017-12-23,7:00:00,89.3,10.11,2.98,6.197,14524.4,22663.8,13.55,5.07,11.79,7.9,-89.7
2017-12-23,7:15:00,85.7,9.7,3.15,6.218,14537.7,22670.6,13.55,5.01,11.64,7.83,-85.4
2017-12-23,7:30:00,90.9,10.32,2.64,6.128,14477.2,22636.9,13.53,5.06,11.76,7.91,-90.2
2017-12-23,7:45:00,89.1,10.12,2.74,6.095,14458.3,22629.5,13.52,5.09,11.84,7.9,-89.3
2017-12-23,8:00:00,87.8,9.96,2.87,6.145,14485.7,22638.4,13.53,5.06,11.77,7.86,-86.9
2017-12-23,8:15:00,85.3,9.66,3.25,6.197,14524.5,22663.9,13.55,4.99,11.59,7.9,-89.6
2017-12-23,8:30:11,91.8,10.41,3.74,6.142,14469.6,22615.6,13.52,4.52,10.31,7.93,-91
2017-12-23,8:45:00,86.8,9.83,3.28,6.208,14529.7,22664.9,13.55,5.08,11.82,7.83,-85.4
2017-12-23,9:00:00,83.1,9.4,3.14,6.271,14577.8,22697.2,13.57,5.04,11.73,7.79,-83.2
2017-12-23,9:15:00,84.5,9.56,3.02,6.219,14540.8,22674.7,13.56,4.9,11.35,7.8,-83.8
2017-12-23,9:30:00,84.2,9.52,3.3,6.259,14576,22702.2,13.58,5.04,11.71,7.77,-82.4
2017-12-23,9:45:00,83.9,9.47,3.34,6.351,14613.2,22697.9,13.58,4.99,11.59,7.79,-83.4
2017-12-23,10:00:00,79.2,8.91,3.62,6.432,14674.6,22739.2,13.61,4.83,11.16,7.7,-78.4
2017-12-23,10:15:00,85.4,9.62,3.62,6.396,14668.4,22753.4,13.62,5,11.62,7.78,-82.9
2017-12-23,10:30:00,89.1,10.05,2.64,6.335,14630.9,22736.4,13.6,5.13,11.95,7.88,-88.6
2017-12-23,10:45:00,84.7,9.52,3.7,6.484,14725.4,22782.2,13.64,4.97,11.54,7.82,-84.8
2017-12-23,11:00:00,85,9.57,3.65,6.417,14683.2,22762.2,13.62,4.95,11.47,7.83,-85.6
2017-12-23,11:15:00,78.8,8.85,3.47,6.516,14747.3,22795,13.65,4.88,11.29,7.71,-78.7
2017-12-23,11:30:00,87.5,9.86,3.61,6.372,14654.3,22747.6,13.61,5.09,11.86,7.84,-86.1
2017-12-23,11:45:00,80.4,9.04,3.66,6.482,14726.8,22785.8,13.64,4.84,11.19,7.73,-79.7
2017-12-23,12:00:00,83.3,9.38,3.32,6.44,14701.7,22775.8,13.63,5.1,11.87,7.76,-81.5
2017-12-23,12:15:00,78.5,8.81,3.54,6.509,14756.2,22813.5,13.66,4.71,10.83,7.67,-76.5
2017-12-23,12:30:00,78.6,8.83,3.72,6.519,14766.1,22822,13.66,4.79,11.03,7.67,-76.5
2017-12-23,12:45:00,80,8.99,3.52,6.475,14753.2,22831.9,13.67,4.97,11.54,7.75,-80.8
2017-12-23,13:00:00,87.6,9.88,3.49,6.386,14685.9,22787.7,13.64,5.03,11.7,7.88,-88.1
2017-12-23,13:15:00,86.9,9.81,2.92,6.338,14629.6,22732.7,13.6,4.93,11.41,7.83,-85.7
2017-12-23,13:30:00,87.7,9.88,3.22,6.388,14659.6,22745.1,13.61,4.83,11.16,7.82,-84.8
2017-12-23,13:45:00,93.8,10.6,2.84,6.282,14581.6,22695.7,13.57,5.14,12,7.99,-94.4
2017-12-23,14:00:00,101.2,11.51,2.48,6.051,14393.3,22557.5,13.47,5.23,12.23,8.09,-99.9
2017-12-23,14:15:00,100.8,11.44,2.53,6.137,14435.7,22565.6,13.48,5.19,12.14,8.07,-98.9
2017-12-23,14:30:00,103.6,11.79,2.71,6.021,14362.1,22528.6,13.45,5.27,12.34,8.13,-102.3
2017-12-23,14:45:00,101,11.47,2.76,6.094,14401.2,22541,13.47,5.22,12.21,8.08,-99.7
2017-12-23,15:00:00,84.2,9.47,3.97,6.493,14710.4,22753.3,13.62,4.87,11.27,7.81,-84.5
2017-12-23,15:15:00,93.8,10.59,2.82,6.343,14578.4,22649.6,13.55,5.19,12.12,7.95,-92.1
2017-12-23,15:30:00,90.8,10.23,3.26,6.378,14605.6,22668.2,13.56,4.99,11.59,7.87,-87.5
2017-12-23,15:45:00,107.8,12.26,2.08,6.071,14350.3,22476.9,13.42,5.24,12.27,8.15,-103.3
2017-12-23,16:00:00,108.9,12.36,2.02,6.128,14371.7,22471.6,13.42,5.27,12.35,8.18,-105.2
2017-12-23,16:15:21,106.3,12.08,2.48,6.108,14389.6,22513.4,13.45,4.68,10.75,8.15,-103.7
2017-12-23,16:30:00,104,11.8,2.08,6.168,14410.1,22504.7,13.45,5.2,12.15,8.16,-104.3
2017-12-23,16:45:00,98.7,11.16,2.36,6.279,14496,22564.2,13.49,5.1,11.88,8.05,-97.9
2017-12-23,17:00:00,96.5,10.85,2.63,6.497,14669.6,22687.7,13.58,5.01,11.64,8.01,-95.5
2017-12-23,17:15:00,105.3,11.88,2.21,6.371,14495.4,22502,13.45,5.19,12.13,8.16,-104.3
2017-12-23,17:30:00,101.8,11.4,2.55,6.685,14655.5,22540.2,13.49,5.09,11.84,8.06,-98.8
2017-12-23,17:45:00,95,10.57,2.92,6.949,14770.3,22542.1,13.5,4.89,11.32,7.95,-92.4
2017-12-23,18:00:00,95.3,10.58,2.89,7.039,14802,22531.8,13.49,4.95,11.47,7.96,-93.1
2017-12-23,18:15:00,84.2,9.3,4.01,7.184,14975.6,22700.2,13.61,4.77,10.98,7.75,-81.1
2017-12-23,18:30:00,93,10.29,3.04,7.203,14892.7,22562.3,13.52,4.9,11.34,7.93,-91.6
2017-12-23,18:45:00,97.3,10.74,2.92,7.276,14886.5,22505.4,13.49,4.95,11.47,7.98,-94
2017-12-23,19:00:00,91.5,10.1,5.85,7.268,14965.9,22630.3,13.57,4.95,11.47,7.88,-88.4
2017-12-23,19:15:00,99.9,11.02,3.06,7.279,14875.6,22486.8,13.47,4.99,11.59,8.03,-96.8
2017-12-23,19:30:00,87.9,9.69,4.15,7.269,15024.2,22717.7,13.62,4.78,11.03,7.8,-83.8
2017-12-23,19:45:00,93.7,10.32,3.58,7.338,14996.6,22631.3,13.57,4.94,11.44,7.89,-89.2
2017-12-23,20:00:00,92.1,10.14,5,7.351,15008.2,22640.3,13.58,4.72,10.84,7.91,-90.3
2017-12-23,20:15:00,88.6,9.75,9.24,7.362,15043.3,22685.6,13.61,4.81,11.1,7.79,-83.6
2017-12-23,20:30:08,92.8,10.19,3.91,7.465,15023.4,22588.8,13.55,4.35,9.85,7.94,-92.2
2017-12-23,20:45:00,97.9,10.77,3.34,7.439,14986.7,22550.5,13.52,4.93,11.41,7.97,-93.8
2017-12-23,21:00:00,90.9,10,5.88,7.419,15037.3,22639.8,13.58,4.73,10.87,7.87,-88.1
2017-12-23,21:15:00,84.6,9.3,5.01,7.383,15078.7,22725.6,13.63,4.62,10.58,7.76,-81.9
2017-12-23,21:30:00,81.2,8.93,4.69,7.362,15104.5,22778.3,13.67,4.67,10.71,7.71,-79
2017-12-23,21:45:00,80.3,8.82,4.47,7.461,15151.3,22783.8,13.67,4.6,10.53,7.67,-76.8
2017-12-23,22:00:00,78.9,8.67,5.04,7.419,15153,22813.5,13.69,4.65,10.67,7.66,-75.9
2017-12-23,22:15:00,98.5,10.82,3.65,7.494,15041.2,22597,13.55,4.86,11.22,8,-95.2
2017-12-23,22:30:00,99.8,10.92,2.53,7.639,15081.8,22563.8,13.54,5.01,11.62,8.05,-98.2
2017-12-23,22:45:00,95.7,10.48,3.94,7.585,15107.2,22637.2,13.58,4.9,11.33,7.94,-91.8
2017-12-23,23:00:00,101.5,11.1,2.59,7.664,15091.3,22561.9,13.53,5.09,11.85,8.06,-98.6
2017-12-23,23:15:00,88.9,9.74,3.52,7.56,15135.2,22694.7,13.62,4.87,11.25,7.85,-87.2
2017-12-23,23:30:00,98.3,10.76,2.9,7.613,15107.2,22618.7,13.57,5.02,11.67,8.02,-96.7
2017-12-23,23:45:00,95.2,10.43,3.49,7.593,15101.5,22623,13.57,4.92,11.4,7.94,-92.2
2017-12-24,0:00:00,100.2,10.95,2.9,7.682,15103.1,22568,13.54,5.01,11.64,8.04,-97.8
2017-12-24,0:15:00,100.3,10.97,2.54,7.645,15062,22530.5,13.51,5,11.6,8.03,-96.9
2017-12-24,0:30:00,85.5,9.36,3.91,7.597,15144,22683.9,13.61,4.79,11.05,7.76,-82
2017-12-24,0:45:00,95.7,10.45,2.91,7.722,15098.2,22535.3,13.52,4.89,11.31,7.97,-93.8
2017-12-24,1:00:00,88.2,9.66,4.2,7.589,15125.4,22661.8,13.6,4.79,11.06,7.84,-86.3
2017-12-24,1:15:00,96.8,10.57,3.18,7.749,15098.7,22518.6,13.51,4.93,11.42,7.97,-93.7
2017-12-24,1:45:00,88.7,9.68,3.32,7.757,15148.4,22587.5,13.55,4.86,11.23,7.85,-86.7
2017-12-24,2:00:00,96.2,10.4,3.32,8.15,15167.5,22365.6,13.42,4.91,11.36,7.92,-91.1
2017-12-24,2:15:00,86.6,9.43,3.82,7.825,15166.7,22571.2,13.55,4.74,10.91,7.79,-83.6
2017-12-24,2:30:00,84.4,9.23,4.31,7.672,15170.7,22675.4,13.61,4.74,10.9,7.77,-82.4
2017-12-24,2:45:00,85.4,9.33,5.14,7.686,15180.2,22680.6,13.61,4.8,11.06,7.79,-83.4
2017-12-24,3:00:00,85.8,9.36,5.43,7.714,15187.2,22673.2,13.61,4.74,10.92,7.79,-83.5
2017-12-24,3:15:00,87.3,9.53,4.94,7.71,15198,22692,13.62,4.86,11.23,7.82,-85.4
2017-12-24,3:30:00,90.2,9.81,3.77,7.874,15211.4,22605.8,13.57,4.88,11.29,7.85,-87
2017-12-24,3:45:00,88.1,9.6,4.47,7.79,15272.9,22751.8,13.66,4.84,11.18,7.84,-86.5
2017-12-24,4:00:00,88.3,9.62,4.39,7.783,15288.5,22779.6,13.68,4.78,11.02,7.84,-86.3
2017-12-24,4:15:20,92.5,10.05,4.85,7.888,15338.7,22786.3,13.69,4.42,10.06,7.91,-90.4
2017-12-24,4:30:00,90.6,9.84,5.61,7.886,15451.9,22955.7,13.8,4.88,11.29,7.89,-88.9
2017-12-24,4:45:00,92.3,10.01,3.92,7.904,15555.3,23097,13.89,4.94,11.46,7.91,-90.1
2017-12-24,5:00:00,94.5,10.25,4.38,7.932,15571,23102.5,13.9,4.92,11.38,7.94,-92.2
2017-12-24,5:15:00,95.6,10.34,4.65,7.97,15744.9,23335,14.05,4.89,11.32,7.98,-94.1
2017-12-24,5:30:00,92.4,9.99,4.59,7.947,15796.1,23426,14.11,4.95,11.48,7.92,-91.1
2017-12-24,5:45:00,93.2,10.09,3.98,7.938,15771.1,23395,14.09,4.92,11.38,7.92,-91
2017-12-24,6:00:00,91.3,9.87,4.43,7.944,15888.2,23564.7,14.2,4.96,11.5,7.9,-89.7
2017-12-24,6:15:00,94.5,10.21,4.37,7.969,15881.1,23537.6,14.18,5.01,11.64,7.95,-92.7
2017-12-24,6:30:00,98.6,10.63,3.99,8.068,16052.2,23725.2,14.31,4.92,11.39,8.02,-96.8
2017-12-24,6:45:00,101.4,10.91,3.48,8.106,16083,23744.6,14.32,5,11.6,8.07,-99.2
2017-12-24,7:00:00,99.8,10.73,3.79,8.124,16174.8,23868.6,14.4,4.94,11.44,8.04,-97.6
2017-12-24,7:15:00,101,10.86,4,8.118,16194.6,23901.4,14.42,4.99,11.58,8.06,-98.8
2017-12-24,7:30:00,99.6,10.7,4.08,8.164,16237.5,23934,14.45,4.93,11.43,8.02,-96.7
2017-12-24,7:45:00,98.1,10.55,3.47,8.11,16173.5,23876.1,14.41,4.98,11.57,8.01,-95.8
2017-12-24,8:00:00,95.7,10.31,3.99,8.032,16129.8,23863.8,14.4,5,11.62,7.97,-93.6
2017-12-24,8:15:00,93.4,10.04,4.46,8.112,16215.3,23936.4,14.45,4.98,11.54,7.96,-93.1
2017-12-24,8:30:03,90.9,9.77,4.83,8.109,16234.3,23966.4,14.47,4.42,10.04,7.9,-90
2017-12-24,8:45:00,88.6,9.54,4.1,8.046,16250.5,24033,14.51,4.98,11.54,7.87,-88.1
2017-12-24,9:00:00,85.2,9.17,4.79,8.04,16300.7,24111.5,14.56,4.84,11.19,7.84,-86.1
2017-12-24,9:15:00,82.7,8.89,4.05,8.055,16334.6,24151.2,14.59,4.69,10.77,7.79,-83.8
2017-12-24,9:30:00,83.2,8.95,4.38,8.072,16318.3,24115.7,14.56,4.83,11.15,7.81,-84.5
2017-12-24,9:45:00,89.1,9.58,4.54,8.11,16281.6,24035.5,14.51,4.96,11.5,7.87,-88
2017-12-24,10:00:00,92.7,9.95,3.99,8.164,16285.7,24004.9,14.49,4.87,11.27,7.91,-90.1
2017-12-24,10:15:00,93.1,9.99,4.39,8.176,16318.9,24045.9,14.52,4.88,11.28,7.94,-92
2017-12-24,10:30:00,95.7,10.26,3.53,8.186,16300.3,24011.2,14.5,4.94,11.46,7.96,-93.4
2017-12-24,10:45:00,93.7,10.06,3.77,8.182,16353.8,24093.4,14.55,4.9,11.33,7.96,-93.1
2017-12-24,11:00:00,95.8,10.28,3.8,8.191,16401.4,24157,14.59,4.96,11.51,7.98,-94.3
2017-12-24,11:15:00,98,10.5,3.03,8.248,16435.7,24168.6,14.6,4.99,11.58,8.02,-96.9
2017-12-24,11:30:00,93.2,9.99,4.08,8.194,16452.2,24229.8,14.64,4.86,11.23,7.94,-92
2017-12-24,11:45:00,90,9.65,4.57,8.163,16460.5,24263,14.66,4.9,11.34,7.9,-89.9
2017-12-24,12:00:00,90.3,9.69,3.64,8.149,16432.9,24232.1,14.64,4.93,11.43,7.9,-89.9
2017-12-24,12:15:00,87.6,9.4,4.26,8.16,16502.3,24327.1,14.7,4.85,11.22,7.87,-88.1
2017-12-24,12:30:00,87.2,9.35,4.66,8.148,16503.6,24337,14.71,4.85,11.19,7.86,-87.6
2017-12-24,12:45:00,85.6,9.19,3.82,8.122,16453.4,24280.7,14.67,4.85,11.22,7.84,-86.6
2017-12-24,13:00:00,84.4,9.05,4.79,8.154,16530.3,24372.3,14.73,4.8,11.08,7.82,-85.2
2017-12-24,13:15:00,84.9,9.12,4,8.128,16455.3,24279.5,14.67,4.85,11.2,7.83,-86
2017-12-24,13:30:00,83.9,9.01,3.68,8.104,16418.1,24241.3,14.65,4.78,11.01,7.8,-84.4
2017-12-24,13:45:00,84,9.02,3.82,8.135,16474,24302.1,14.69,4.84,11.18,7.81,-84.8
2017-12-24,14:00:00,81.8,8.8,4.1,8.075,16331.6,24133,14.57,4.84,11.17,7.77,-82.2
2017-12-24,14:15:00,81.4,8.75,3.94,8.1,16322.6,24102.6,14.56,4.73,10.89,7.82,-85.5
2017-12-24,14:30:00,82,8.8,4.62,8.154,16454,24259.6,14.66,4.79,11.05,7.77,-82.4
2017-12-24,14:45:00,83.7,8.97,4.8,8.163,16430.7,24219.4,14.63,4.85,11.19,7.79,-83.5
2017-12-24,15:00:00,79.9,8.58,4.11,8.124,16317.6,24079.2,14.54,4.74,10.91,7.73,-80.2
2017-12-24,15:15:00,76.5,8.22,3.48,8.11,16279.1,24031.5,14.51,4.73,10.87,7.75,-81.3
2017-12-24,15:30:00,84,9.04,3.65,8.101,16139.5,23831.5,14.38,4.79,11.05,7.82,-85.1
2017-12-24,15:45:00,78.5,8.44,3.81,8.121,16159.7,23848.2,14.39,4.68,10.75,7.69,-77.9
2017-12-24,16:00:00,89.5,9.67,3.64,8.031,15872.3,23483.7,14.15,4.77,10.99,7.89,-89.1
2017-12-24,16:15:17,84.6,9.19,4.05,7.826,15525.3,23103.9,13.89,4.3,9.71,7.74,-81
2017-12-24,16:30:00,90.8,9.89,3.58,7.76,15373.9,22922.1,13.77,4.84,11.19,7.82,-85.5
2017-12-24,16:45:00,94.6,10.31,2.78,7.738,15288.1,22808,13.7,4.9,11.35,7.93,-91.2
2017-12-24,17:00:00,96.3,10.49,2.64,7.764,15302.2,22811.9,13.7,4.88,11.28,7.94,-92.2
2017-12-24,17:15:00,95.4,10.39,2.62,7.772,15286.8,22784.1,13.68,4.86,11.23,7.93,-91.5
2017-12-24,17:30:00,92.3,10.05,2.77,7.781,15274.9,22760.5,13.67,4.83,11.15,7.88,-88.5
2017-12-24,17:45:00,93.9,10.22,2.76,7.812,15291.9,22765.7,13.67,4.77,11,7.9,-89.7
2017-12-24,18:00:00,93.9,10.22,2.96,7.83,15341.3,22827.6,13.71,4.84,11.17,7.9,-89.9
2017-12-24,18:15:00,92.1,10,4.48,7.873,15465,22983.3,13.82,4.85,11.2,7.86,-87.6
2017-12-24,18:30:00,91.2,9.89,6.33,7.921,15594,23143.2,13.92,4.65,10.67,7.85,-87.1
2017-12-24,18:45:00,90.4,9.78,5.64,8.004,15555.9,23033,13.85,4.71,10.83,7.83,-85.7
2017-12-24,19:00:00,92.5,10.06,2.91,7.864,15304.5,22750.7,13.66,4.79,11.03,7.87,-88
2017-12-24,19:15:00,91.1,9.87,4.75,7.987,15520.1,22991,13.82,4.73,10.88,7.85,-87.1
2017-12-24,19:30:00,93.7,10.18,3.31,7.865,15425.6,22930.1,13.78,4.84,11.18,7.9,-89.9
2017-12-24,19:45:00,97.2,10.58,2.93,7.821,15301.6,22774.4,13.68,4.86,11.24,7.96,-92.9
2017-12-24,20:00:00,97.5,10.6,2.76,7.843,15321.4,22789.3,13.69,4.87,11.26,7.97,-93.6
2017-12-24,20:15:00,98.5,10.71,2.63,7.844,15312.3,22775.7,13.68,4.87,11.27,7.97,-93.9
2017-12-24,20:30:01,97.3,10.58,3.04,7.845,15307.1,22767,13.67,4.35,9.86,7.94,-92.3
2017-12-24,20:45:00,98.3,10.68,2.74,7.858,15315.3,22770.9,13.68,4.85,11.2,7.97,-93.8
2017-12-24,21:00:00,97.3,10.58,2.68,7.86,15320.6,22776.9,13.68,4.84,11.18,7.96,-92.9
2017-12-24,21:15:00,96.7,10.52,2.7,7.851,15313.3,22772.5,13.68,4.76,10.96,7.94,-91.8
2017-12-24,21:30:00,95.9,10.41,3.11,7.886,15392,22866.2,13.74,4.86,11.22,7.94,-92
2017-12-24,21:45:00,95.8,10.41,3.18,7.879,15366.7,22833.6,13.72,4.87,11.25,7.94,-92.2
2017-12-24,22:00:00,94.5,10.26,3.67,7.908,15430.5,22909.7,13.77,4.8,11.06,7.9,-90
2017-12-24,22:15:00,96.4,10.47,3.15,7.88,15370.6,22838.7,13.72,4.86,11.24,7.94,-91.8
2017-12-24,22:30:00,95.3,10.37,3.48,7.833,15350.5,22839,13.72,4.85,11.2,7.91,-90.5
2017-12-24,22:45:00,96,10.44,2.84,7.826,15334.2,22819.8,13.71,4.85,11.22,7.94,-91.8
2017-12-24,23:00:00,95.1,10.35,3.65,7.825,15339.2,22827.8,13.71,4.88,11.28,7.92,-91
2017-12-24,23:15:00,95,10.36,3.04,7.744,15266.1,22771.4,13.67,4.86,11.24,7.91,-90.5
2017-12-24,23:30:00,96.6,10.53,2.36,7.742,15267.1,22774.1,13.68,4.89,11.3,7.94,-92.2
2017-12-24,23:45:00,94.7,10.33,2.94,7.73,15260.9,22772.8,13.67,4.88,11.29,7.91,-90.3
2017-12-25,0:00:23,96.2,10.5,3.06,7.721,15249.6,22761.9,13.67,4.37,9.92,7.93,-91.5
2017-12-25,0:15:00,95.8,10.45,2.76,7.719,15257,22773.9,13.67,4.85,11.2,7.93,-91.4
2017-12-25,0:30:00,94.8,10.33,2.72,7.743,15284.1,22798.5,13.69,4.84,11.16,7.92,-90.6
