Date/Time, Depth
2017-12-21 14:12:09,41.13
2017-12-21 14:12:14,41.71
2017-12-21 14:12:19,42.02
2017-12-21 15:12:32,43.54
2017-12-21 15:12:36,44.11
2017-12-21 15:12:41,44.22
2017-12-21 15:12:46,44.44
2017-12-21 15:12:50,44.58
2017-12-21 16:12:59,44.69
2017-12-21 16:12:04,44.55
2017-12-21 16:12:13,44.54
2017-12-21 16:12:18,44.28
2017-12-21 17:12:31,42.64
2017-12-21 17:12:36,42.02
2017-12-21 18:12:45,40.26
2017-12-21 18:12:49,39.49
2017-12-21 18:12:54,38.73
2017-12-21 18:12:58,37.91
2017-12-21 18:12:03,36.83
2017-12-21 19:12:07,36.09
2017-12-21 19:12:12,35.46
2017-12-21 19:12:16,34.44
2017-12-21 19:12:21,33.57
2017-12-21 19:12:25,33.18
2017-12-21 19:12:30,32.3
2017-12-21 20:12:35,31.42
2017-12-21 20:12:39,31.16
2017-12-21 20:12:43,30.41
2017-12-21 20:12:48,29.79
2017-12-21 20:12:52,29.4
2017-12-21 21:12:57,28.65
2017-12-21 21:12:06,27.88
2017-12-21 21:12:10,28.06
2017-12-21 21:12:15,27.88
2017-12-21 21:12:19,26.78
2017-12-21 22:12:24,27.36
2017-12-21 22:12:28,27.63
2017-12-21 22:12:33,27
2017-12-21 22:12:42,27.5
2017-12-21 23:12:47,27.67
2017-12-21 23:12:51,28.07
2017-12-21 23:12:55,28.42
2017-12-21 23:12:04,29.78
2017-12-22 00:12:09,30.66
2017-12-22 00:12:14,31.14
2017-12-22 00:12:18,32.55
2017-12-22 00:12:22,33.06
2017-12-22 00:12:27,33.69
2017-12-22 00:12:31,35.21
2017-12-22 01:12:36,35.6
2017-12-22 01:12:40,36.34
2017-12-22 01:12:45,37.15
2017-12-22 01:12:49,37.99
2017-12-22 01:12:54,38.87
2017-12-22 02:12:58,39.49
2017-12-22 02:12:03,40.37
2017-12-22 02:12:08,40.97
2017-12-22 02:12:16,42.2
2017-12-22 03:12:25,43.02
2017-12-22 03:12:30,44
2017-12-22 03:12:34,44.17
2017-12-22 03:12:39,44.6
2017-12-22 04:12:48,44.92
2017-12-22 04:12:53,45.28
2017-12-22 04:12:57,45.44
2017-12-22 04:12:02,45.04
2017-12-22 04:12:06,44.99
2017-12-22 05:12:15,44.97
2017-12-22 05:12:20,44.67
2017-12-22 05:12:24,44.15
2017-12-22 05:12:29,43.35
2017-12-22 05:12:33,43.4
2017-12-22 06:12:38,42.78
2017-12-22 06:12:42,41.61
2017-12-22 06:12:47,41.2
2017-12-22 06:12:51,40.38
2017-12-22 06:12:56,39.98
2017-12-22 07:12:00,39.37
2017-12-22 07:12:05,38.07
2017-12-22 07:12:10,37.73
2017-12-22 07:12:14,37.25
2017-12-22 07:12:19,36.48
2017-12-22 07:12:23,35.66
2017-12-22 08:12:28,35.26
2017-12-22 08:12:32,34.9
2017-12-22 08:12:37,33.76
2017-12-22 08:12:41,33.31
2017-12-22 08:12:46,33.03
2017-12-22 09:12:50,32.47
2017-12-22 09:12:55,31.88
2017-12-22 09:12:00,31.77
2017-12-22 09:12:04,31.25
2017-12-22 09:12:09,31.08
2017-12-22 09:12:13,31.02
2017-12-22 10:12:18,30.79
2017-12-22 10:12:22,30.57
2017-12-22 10:12:27,30.25
2017-12-22 10:12:32,30.49
2017-12-22 10:12:36,30.76
2017-12-22 11:12:41,30.78
2017-12-22 11:12:46,31.38
2017-12-22 11:12:50,31.7
2017-12-22 11:12:55,32.29
2017-12-22 12:12:04,33.8
2017-12-22 12:12:09,34.17
2017-12-22 12:12:13,35.59
2017-12-22 12:12:23,37.12
2017-12-22 12:12:27,37.99
2017-12-22 13:12:32,38.84
2017-12-22 13:12:37,39.8
2017-12-22 13:12:46,41.41
2017-12-22 13:12:50,42.38
2017-12-22 14:12:55,43.55
2017-12-22 14:12:00,43.84
2017-12-22 14:12:04,44.84
2017-12-22 14:12:08,45.36
2017-12-22 14:12:13,46.42
2017-12-22 14:12:18,47.22
2017-12-22 15:12:22,47.5
2017-12-22 15:12:31,48.42
2017-12-22 15:12:36,49.5
2017-12-22 16:12:46,49.6
2017-12-22 16:12:50,49.88
2017-12-22 16:12:55,49.63
2017-12-22 16:12:59,50.22
2017-12-22 16:12:04,50.1
2017-12-22 16:12:08,49.68
2017-12-22 17:12:13,49.69
2017-12-22 17:12:17,49.6
2017-12-22 17:12:22,49.08
2017-12-22 17:12:27,48.59
2017-12-22 17:12:31,47.83
2017-12-22 18:12:36,47.32
2017-12-22 18:12:44,46.81
2017-12-22 18:12:45,45.93
2017-12-22 18:12:50,45.29
2017-12-22 19:12:59,43.78
2017-12-22 19:12:04,42.9
2017-12-22 19:12:08,42.33
2017-12-22 19:12:13,41.37
2017-12-22 19:12:17,40.63
2017-12-22 19:12:22,39.64
2017-12-22 20:12:26,38.6
2017-12-22 20:12:31,38.44
2017-12-22 20:12:35,37.9
2017-12-22 20:12:39,36.85
2017-12-22 20:12:44,36.21
2017-12-22 21:12:49,35.71
2017-12-22 21:12:54,35.56
2017-12-22 21:12:58,34.58
2017-12-22 21:12:03,33.97
2017-12-22 21:12:07,33.53
2017-12-22 22:12:16,33.44
2017-12-22 22:12:21,32.56
2017-12-22 22:12:26,32.18
2017-12-22 22:12:30,32.29
2017-12-22 22:12:35,31.8
2017-12-22 23:12:39,32.09
2017-12-22 23:12:44,32.05
2017-12-22 23:12:48,31.59
2017-12-22 23:12:53,32.55
2017-12-22 23:12:58,32.43
2017-12-23 00:12:02,33.24
2017-12-23 00:12:07,33.69
2017-12-23 00:12:11,33.31
2017-12-23 00:12:16,35.07
2017-12-23 00:12:21,35.47
2017-12-23 00:12:25,35.58
2017-12-23 01:12:29,36.58
2017-12-23 01:12:34,37.6
2017-12-23 01:12:39,38.6
2017-12-23 01:12:44,39.11
2017-12-23 01:12:48,39.74
2017-12-23 02:12:53,40.49
2017-12-23 02:12:57,41.51
2017-12-23 02:12:02,42.36
2017-12-23 02:12:06,42.66
2017-12-23 02:12:11,43.1
2017-12-23 02:12:15,44.03
2017-12-23 03:12:20,44.68
2017-12-23 03:12:29,45.42
2017-12-23 03:12:34,46.11
2017-12-23 04:12:43,46.8
2017-12-23 04:12:47,47.32
2017-12-23 04:12:52,47.19
2017-12-23 04:12:57,47.57
2017-12-23 04:12:01,47.82
2017-12-23 04:12:06,47.57
2017-12-23 05:12:11,47.96
2017-12-23 05:12:15,47.41
2017-12-23 05:12:20,47.67
2017-12-23 05:12:24,47.5
2017-12-23 05:12:29,46.92
2017-12-23 06:12:33,46.72
2017-12-23 06:12:38,46.21
2017-12-23 06:12:43,45.55
2017-12-23 06:12:47,45.3
2017-12-23 06:12:52,44.42
2017-12-23 07:12:56,44.16
2017-12-23 07:12:06,42.14
2017-12-23 07:12:10,41.68
2017-12-23 07:12:14,40.67
2017-12-23 07:12:19,40.03
2017-12-23 08:12:23,39.05
2017-12-23 08:12:28,38.65
2017-12-23 08:12:33,38.54
2017-12-23 08:12:37,37.44
2017-12-23 08:12:42,36.62
2017-12-23 09:12:46,36.67
2017-12-23 09:12:51,35.87
2017-12-23 09:12:56,35.04
2017-12-23 09:12:01,34.67
2017-12-23 09:12:05,33.97
2017-12-23 09:12:10,33.25
2017-12-23 10:12:14,32.77
2017-12-23 10:12:24,32.52
2017-12-23 10:12:28,31.76
2017-12-23 10:12:33,32.22
2017-12-23 11:12:38,32.01
2017-12-23 11:12:42,31.57
2017-12-23 11:12:47,31.76
2017-12-23 11:12:51,31.85
2017-12-23 11:12:56,31.07
2017-12-23 12:12:05,32.61
2017-12-23 12:12:10,33.2
2017-12-23 12:12:14,33.71
2017-12-23 12:12:19,34.18
2017-12-23 12:12:24,35.05
2017-12-23 13:12:28,37.13
2017-12-23 13:12:33,36.83
2017-12-23 13:12:43,39.01
2017-12-23 13:12:47,39.37
2017-12-23 14:12:52,39.36
2017-12-23 14:12:57,40.42
2017-12-23 14:12:01,41.74
2017-12-23 14:12:06,41.86
2017-12-23 14:12:10,42.81
2017-12-23 14:12:15,43.91
2017-12-23 15:12:20,44.29
2017-12-23 15:12:24,44.81
2017-12-23 15:12:29,45.19
2017-12-23 15:12:34,45.59
2017-12-23 15:12:38,46.81
2017-12-23 16:12:43,46.69
2017-12-23 16:12:47,46.26
2017-12-23 16:12:52,46.69
2017-12-23 16:12:57,48.07
2017-12-23 16:12:06,46.55
2017-12-23 17:12:11,49.33
2017-12-23 17:12:15,50.01
2017-12-23 17:12:24,50.09
2017-12-23 17:12:29,48.47
2017-12-23 18:12:33,49.77
2017-12-23 18:12:38,47.95
2017-12-23 18:12:42,45.54
2017-12-23 18:12:52,46.97
2017-12-23 19:12:57,45.41
2017-12-23 19:12:02,45.43
2017-12-23 19:12:11,45.38
2017-12-23 20:12:24,43.79
2017-12-23 20:12:29,46.44
2017-12-23 20:12:38,41.37
2017-12-23 20:12:42,43.28
2017-12-23 21:12:47,38.86
2017-12-23 21:12:52,36.34
2017-12-23 21:12:57,35.33
2017-12-23 21:12:01,35.95
2017-12-23 21:12:06,36.09
2017-12-23 21:12:10,34.06
2017-12-23 22:12:19,37.22
2017-12-23 22:12:28,34.68
2017-12-23 22:12:33,33.95
2017-12-23 23:12:42,34.57
2017-12-23 23:12:51,34.19
2017-12-23 23:12:56,34.62
2017-12-24 00:12:00,34.58
2017-12-24 00:12:05,35.21
2017-12-24 00:12:09,34.79
2017-12-24 00:12:19,34.43
2017-12-24 00:12:23,35.58
2017-12-24 01:12:28,34.68
2017-12-24 01:12:32,35.59
2017-12-24 01:12:37,36.06
2017-12-24 01:12:41,36.33
2017-12-24 01:12:46,37.8
2017-12-24 02:12:50,38.11
2017-12-24 02:12:55,38.36
2017-12-24 02:12:00,39.22
2017-12-24 02:12:09,40
2017-12-24 02:12:13,41.01
2017-12-24 03:12:27,42.27
2017-12-24 03:12:31,43.1
2017-12-24 03:12:36,44.01
2017-12-24 04:12:41,44.23
2017-12-24 04:12:46,44.3
2017-12-24 04:12:50,44.53
2017-12-24 04:12:54,45.04
2017-12-24 04:12:59,44.87
2017-12-24 04:12:03,44.69
2017-12-24 05:12:09,44.17
2017-12-24 05:12:12,44.39
2017-12-24 05:12:17,44.37
2017-12-24 05:12:22,43.4
2017-12-24 05:12:26,43.78
2017-12-24 06:12:30,42.48
2017-12-24 06:12:35,42.59
2017-12-24 06:12:40,42.89
2017-12-24 06:12:44,41.63
2017-12-24 07:12:53,41.02
2017-12-24 07:12:59,40.66
2017-12-24 07:12:02,40.45
2017-12-24 07:12:07,39.12
2017-12-24 07:12:12,37.77
2017-12-24 07:12:16,37.74
2017-12-24 08:12:21,36.62
2017-12-24 08:12:25,36.11
2017-12-24 08:12:30,34.53
2017-12-24 08:12:34,33.66
2017-12-24 09:12:43,32.54
2017-12-24 09:12:48,31.45
2017-12-24 09:12:52,30.56
2017-12-24 09:12:57,30.23
2017-12-24 09:12:02,29.55
2017-12-24 09:12:06,28.8
2017-12-24 10:12:11,28.36
2017-12-24 10:12:15,28.2
2017-12-24 10:12:20,27.58
2017-12-24 10:12:24,27.39
2017-12-24 11:12:34,26.51
2017-12-24 11:12:38,26.42
2017-12-24 11:12:46,26.26
2017-12-24 11:12:52,25.85
2017-12-24 11:12:56,25.95
2017-12-24 12:12:05,26.19
2017-12-24 12:12:10,26.16
2017-12-24 12:12:15,26.06
2017-12-24 13:12:24,27.39
2017-12-24 13:12:28,27.65
2017-12-24 13:12:33,28.35
2017-12-24 13:12:37,28.95
2017-12-24 14:12:46,30.88
2017-12-24 14:12:55,32.12
2017-12-24 14:12:05,33.91
2017-12-24 15:12:14,34.98
2017-12-24 15:12:18,35.85
2017-12-24 15:12:23,36.49
2017-12-24 15:12:27,37.37
2017-12-24 15:12:32,37.73
2017-12-24 16:12:36,38.38
2017-12-24 16:12:41,38.99
2017-12-24 16:12:45,39.62
2017-12-24 16:12:50,40.05
2017-12-24 16:12:59,40.98
2017-12-24 17:12:03,41.33
2017-12-24 17:12:08,41.69
2017-12-24 17:12:17,42.11
2017-12-24 17:12:22,42.72
2017-12-24 18:12:26,42.39
2017-12-24 18:12:31,42.39
2017-12-24 18:12:40,42.39
2017-12-24 18:12:45,42.14
2017-12-24 19:12:58,42.13
2017-12-24 19:12:03,41.39
2017-12-24 19:12:07,40.88
2017-12-24 19:12:12,41.02
2017-12-24 20:12:16,39.64
2017-12-24 20:12:21,39.11
2017-12-24 20:12:25,39.14
2017-12-24 20:12:30,38
2017-12-24 20:12:35,37.6
2017-12-24 21:12:39,36.99
2017-12-24 21:12:44,36.45
2017-12-24 21:12:48,36.08
2017-12-24 21:12:53,34.58
2017-12-24 21:12:57,34.31
2017-12-24 21:12:02,34.29
2017-12-24 22:12:06,33.34
2017-12-24 22:12:10,32.93
2017-12-24 22:12:15,33.46
2017-12-24 22:12:19,32.42
2017-12-24 22:12:26,32.3
2017-12-24 23:12:33,31.55
2017-12-24 23:12:38,30.54
2017-12-24 23:12:42,30.61
2017-12-24 23:12:47,30.18
2017-12-24 23:12:51,30.19
2017-12-25 00:12:00,30.12
2017-12-25 00:12:05,30.03
2017-12-25 00:12:10,30.78
2017-12-25 00:12:14,31.03
2017-12-25 01:12:19,31.31
2017-12-25 01:12:27,32.81
2017-12-25 01:12:32,33.69
2017-12-25 01:12:37,33.89
2017-12-25 02:12:41,34.57
2017-12-25 02:12:46,35.18
2017-12-25 02:12:50,35.91
2017-12-25 02:12:55,36.97
2017-12-25 02:12:59,36.99
2017-12-25 02:12:04,39.36
2017-12-25 03:12:08,39.74
2017-12-25 03:12:13,40.26
2017-12-25 03:12:19,41.51
2017-12-25 03:12:22,41.38
2017-12-25 04:12:31,43.29
2017-12-25 04:12:35,43.79
2017-12-25 04:12:45,45.55
2017-12-25 04:12:49,45.69
2017-12-25 04:12:54,46.56
2017-12-25 05:12:58,46.54
2017-12-25 05:12:03,46.42
2017-12-25 05:12:07,46.56
2017-12-25 05:12:11,46.94
2017-12-25 05:12:16,47.43
2017-12-25 06:12:21,47.84
2017-12-25 06:12:26,47.59
2017-12-25 06:12:30,47.72
2017-12-25 06:12:34,47.92
2017-12-25 07:12:43,47.06
2017-12-25 07:12:48,46.18
2017-12-25 07:12:52,45.43
2017-12-25 07:12:57,46.09
2017-12-25 07:12:02,45.82
2017-12-25 07:12:06,43.4
2017-12-25 08:12:15,42.34
2017-12-25 08:12:20,43.3
2017-12-25 08:12:24,43.45
2017-12-25 09:12:38,41.09
2017-12-25 09:12:42,38.18
2017-12-25 09:12:47,35.69
2017-12-25 09:12:51,37.88
2017-12-25 10:12:00,32.71
2017-12-25 10:12:05,32.83
2017-12-25 10:12:09,32.02
2017-12-25 10:12:14,31.11
2017-12-25 10:12:19,30.01
2017-12-25 11:12:23,30.83
2017-12-25 11:12:28,29.75
2017-12-25 11:12:32,28.44
2017-12-25 11:12:37,27.26
2017-12-25 11:12:41,26.65
2017-12-25 11:12:45,26.73
2017-12-25 12:12:50,25.07
2017-12-25 12:12:55,25.48
2017-12-25 12:12:59,26.15
2017-12-25 12:12:09,25.08
2017-12-25 13:12:13,25.24
2017-12-25 13:12:22,26.67
2017-12-25 13:12:26,26.54
2017-12-25 13:12:31,26.48
2017-12-25 14:12:35,27.05
2017-12-25 14:12:40,28.05
2017-12-25 14:12:45,28.15
2017-12-25 14:12:49,27.52
2017-12-25 14:12:53,28.23
2017-12-25 14:12:58,28.29
2017-12-25 15:12:02,28.31
2017-12-25 15:12:07,29.61
2017-12-25 15:12:12,29.51
2017-12-25 15:12:16,29.97
2017-12-25 15:12:21,31.01
2017-12-25 16:12:25,32.45
2017-12-25 16:12:30,32.97
2017-12-25 16:12:34,32.63
2017-12-25 16:12:38,33.7
2017-12-25 16:12:43,34.32
2017-12-25 16:12:48,34.45
2017-12-25 17:12:52,34.45
2017-12-25 17:12:57,34.31
2017-12-25 17:12:01,35.01
2017-12-25 17:12:06,35.33
2017-12-25 17:12:10,35.07
2017-12-25 18:12:14,35.2
2017-12-25 18:12:19,36.09
2017-12-25 18:12:24,36.59
2017-12-25 18:12:32,36.97
2017-12-25 19:12:37,36.8
2017-12-25 19:12:46,37.47
2017-12-25 19:12:59,36.46
2017-12-25 20:12:14,36.08
2017-12-25 20:12:13,36.13
2017-12-25 20:12:17,34.95
2017-12-25 20:12:22,34.82
2017-12-25 21:12:27,34.97
2017-12-25 21:12:32,34.58
2017-12-25 21:12:36,34.23
2017-12-25 21:12:40,33.68
2017-12-25 21:12:45,32.56
2017-12-25 21:12:49,31.95
2017-12-25 22:12:58,30.06
2017-12-25 22:12:03,29.78
2017-12-25 22:12:07,28.55
2017-12-25 22:12:12,27.89
2017-12-25 23:12:16,27.73
2017-12-25 23:12:21,26.84
2017-12-25 23:12:25,26.11
2017-12-25 23:12:30,25.74
2017-12-25 23:12:34,25.23
2017-12-25 23:12:39,24.98
2017-12-26 00:12:43,24.1
2017-12-26 00:12:48,23.22
2017-12-26 00:12:52,23.55
2017-12-26 00:12:57,23.1
2017-12-26 00:12:01,22.33
2017-12-26 01:12:05,22.21
2017-12-26 01:12:10,21.75
2017-12-26 01:12:15,21.64
2017-12-26 01:12:19,21.93
2017-12-26 01:12:24,21.16
2017-12-26 02:12:28,20.95
2017-12-26 02:12:37,21.45
2017-12-26 02:12:41,21.55
2017-12-26 02:12:51,22.33
2017-12-26 03:12:55,22.46
2017-12-26 03:12:04,23.49
2017-12-26 03:12:09,23.84
2017-12-26 03:12:13,24.61
2017-12-26 04:12:17,25.15
2017-12-26 04:12:22,25.87
2017-12-26 04:12:27,26.49
2017-12-26 04:12:36,28.13
2017-12-26 04:12:40,28.36
2017-12-26 05:12:49,29.77
2017-12-26 05:12:53,30.19
2017-12-26 05:12:58,30.49
2017-12-26 05:12:02,30.8
2017-12-26 06:12:07,31.4
2017-12-26 06:12:12,32.28
2017-12-26 06:12:16,32.31
2017-12-26 06:12:21,32.68
2017-12-26 06:12:25,33.18
2017-12-26 07:12:30,33.22
2017-12-26 07:12:34,33.73
2017-12-26 07:12:38,33.56
2017-12-26 07:12:43,33.7
2017-12-26 07:12:48,33.7
2017-12-26 07:12:52,33.67
2017-12-26 08:12:56,34.14
2017-12-26 08:12:01,33.54
2017-12-26 08:12:05,33.35
2017-12-26 08:12:10,33.44
2017-12-26 08:12:14,33.03
2017-12-26 09:12:19,32.28
2017-12-26 09:12:24,31.74
2017-12-26 09:12:32,30.72
2017-12-26 09:12:37,30.14
2017-12-26 09:12:41,29.35
2017-12-26 10:12:46,28.84
2017-12-26 10:12:51,28.15
2017-12-26 10:12:55,27.28
2017-12-26 10:12:04,26.07
2017-12-26 11:12:08,24.84
2017-12-26 11:12:17,23.34
2017-12-26 11:12:22,22.7
2017-12-26 11:12:26,21.87
2017-12-26 11:12:31,20.88
2017-12-26 12:12:44,19.02
2017-12-26 12:12:49,18.55
2017-12-26 12:12:54,18.07
2017-12-26 13:12:58,17.61
2017-12-26 13:12:03,17.61
2017-12-26 13:12:07,16.89
2017-12-26 13:12:16,16.41
2017-12-26 14:12:21,16.48
2017-12-26 14:12:26,16.09
2017-12-26 14:12:30,16.59
2017-12-26 14:12:39,16.54
2017-12-26 14:12:43,17.28
2017-12-26 15:12:48,17.79
2017-12-26 15:12:53,17.51
2017-12-26 15:12:57,18.52
2017-12-26 15:12:02,19.53
2017-12-26 15:12:06,19.6
2017-12-26 16:12:10,20.26
2017-12-26 16:12:19,21.22
2017-12-26 16:12:19,21.72
2017-12-26 16:12:24,22.71
2017-12-26 16:12:33,23.85
2017-12-26 17:12:38,24.99
2017-12-26 17:12:42,25.62
2017-12-26 17:12:47,26.1
2017-12-26 17:12:51,26.93
2017-12-26 17:12:56,27.51
2017-12-26 18:12:04,28.52
2017-12-26 18:12:09,29.02
2017-12-26 18:12:14,29.52
2017-12-26 18:12:18,30.03
2017-12-26 19:12:22,29.97
2017-12-26 19:12:27,30.19
2017-12-26 19:12:32,30.7
2017-12-26 19:12:36,30.8
2017-12-26 19:12:40,30.69
2017-12-26 19:12:45,30.67
2017-12-26 20:12:50,30.91
2017-12-26 20:12:54,30.67
2017-12-26 20:12:59,30.54
2017-12-26 20:12:03,30.16
2017-12-26 20:12:09,29.78
2017-12-26 21:12:12,29.57
2017-12-26 21:12:17,28.99
2017-12-26 21:12:21,28.21
2017-12-26 21:12:25,27.64
2017-12-26 21:12:30,26.99
2017-12-26 21:12:34,26.24
2017-12-26 22:12:39,25.55
2017-12-26 22:12:43,24.85
2017-12-26 22:12:48,24.1
2017-12-26 22:12:52,23.36
2017-12-26 22:12:57,22.46
2017-12-26 23:12:05,21.32
2017-12-26 23:12:10,20.51
2017-12-26 23:12:15,19.74
2017-12-26 23:12:19,19.19
2017-12-26 23:12:23,18.25
2017-12-27 00:12:28,17.79
2017-12-27 00:12:32,17.03
2017-12-27 00:12:37,16.28
2017-12-27 00:12:41,15.91
2017-12-27 00:12:46,15.52
2017-12-27 01:12:51,14.89
2017-12-27 01:12:55,14.62
2017-12-27 01:12:59,14.25
2017-12-27 01:12:08,13.97
2017-12-27 02:12:13,13.63
2017-12-27 02:12:17,13.52
2017-12-27 02:12:22,13.75
2017-12-27 02:12:26,13.76
2017-12-27 02:12:31,13.88
2017-12-27 02:12:35,14.48
2017-12-27 03:12:40,14.64
2017-12-27 03:12:44,15.39
2017-12-27 03:12:49,16.15
2017-12-27 03:12:53,16.66
2017-12-27 03:12:58,16.91
2017-12-27 04:12:02,17.91
2017-12-27 04:12:07,19.19
2017-12-27 04:12:11,19.55
2017-12-27 04:12:16,20.06
2017-12-27 04:12:20,21.07
2017-12-27 05:12:34,22.99
2017-12-27 05:12:38,24.22
2017-12-27 05:12:47,25.36
2017-12-27 06:12:52,26.42
2017-12-27 06:12:56,26.93
2017-12-27 06:12:01,27.63
2017-12-27 06:12:05,28.64
2017-12-27 06:12:09,29.02
2017-12-27 07:12:15,29.52
2017-12-27 07:12:19,29.9
2017-12-27 07:12:23,30.5
2017-12-27 07:12:28,30.91
2017-12-27 07:12:32,31.29
2017-12-27 07:12:37,31.69
2017-12-27 08:12:42,32.2
2017-12-27 08:12:50,32.46
2017-12-27 08:12:50,32.1
2017-12-27 08:12:55,32.26
2017-12-27 09:12:04,32.35
2017-12-27 09:12:09,31.86
2017-12-27 09:12:13,31.33
2017-12-27 09:12:17,31.18
2017-12-27 09:12:27,30.46
2017-12-27 10:12:32,29.62
2017-12-27 10:12:35,29.2
2017-12-27 10:12:40,28.44
2017-12-27 10:12:44,27.84
2017-12-27 10:12:49,27.13
2017-12-27 11:12:54,26.34
2017-12-27 11:12:58,25.45
2017-12-27 11:12:02,24.91
2017-12-27 11:12:07,24.46
2017-12-27 11:12:11,23.76
2017-12-27 11:12:16,23.52
2017-12-27 12:12:21,22.32
2017-12-27 12:12:25,21.37
2017-12-27 12:12:34,20.03
2017-12-27 12:12:39,19.54
2017-12-27 13:12:43,19.48
2017-12-27 13:12:52,17.43
2017-12-27 13:12:57,17.92
2017-12-27 13:12:01,18.29
2017-12-27 14:12:05,16.98
2017-12-27 14:12:15,15.85
2017-12-27 14:12:19,15.96
2017-12-27 14:12:23,16.06
2017-12-27 14:12:28,15.88
2017-12-27 15:12:33,15.61
2017-12-27 15:12:37,16.09
2017-12-27 15:12:41,16.6
2017-12-27 15:12:46,17.13
2017-12-27 15:12:50,17.09
2017-12-27 16:12:55,17.7
2017-12-27 16:12:00,18.12
2017-12-27 16:12:04,18.7
2017-12-27 16:12:08,19.53
2017-12-27 16:12:13,20.07
2017-12-27 16:12:17,20.8
2017-12-27 17:12:22,21.47
2017-12-27 17:12:26,22.21
2017-12-27 17:12:31,22.95
2017-12-27 17:12:35,23.6
2017-12-27 17:12:39,24.35
2017-12-27 18:12:44,25.6
2017-12-27 18:12:49,25.98
2017-12-27 18:12:53,25.87
2017-12-27 18:12:57,26.75
2017-12-27 18:12:02,27.64
2017-12-27 19:12:07,27.63
2017-12-27 19:12:11,27.87
2017-12-27 19:12:16,28.39
2017-12-27 19:12:20,29.16
2017-12-27 19:12:29,30.53
2017-12-27 20:12:33,30.28
2017-12-27 20:12:37,30.53
2017-12-27 20:12:42,30.67
2017-12-27 20:12:51,31.16
2017-12-27 21:12:56,30.28
2017-12-27 21:12:00,30.4
2017-12-27 21:12:09,31.13
2017-12-27 21:12:13,30.91
2017-12-27 21:12:18,30.93
2017-12-27 22:12:23,29.94
2017-12-27 22:12:27,29.91
2017-12-27 22:12:31,30.07
2017-12-27 22:12:36,28.65
2017-12-27 22:12:40,26.76
2017-12-27 23:12:45,25.95
2017-12-27 23:12:49,25.23
2017-12-27 23:12:53,24.23
2017-12-27 23:12:58,23.6
2017-12-27 23:12:02,23.09
2017-12-27 23:12:07,22.71
2017-12-28 00:12:11,22.3
2017-12-28 00:12:17,21.24
2017-12-28 00:12:20,19.63
2017-12-28 00:12:25,19.69
2017-12-28 00:12:29,19.28
2017-12-28 01:12:33,19
2017-12-28 01:12:38,18.67
2017-12-28 01:12:42,18.06
2017-12-28 01:12:47,17.8
2017-12-28 01:12:51,17.52
2017-12-28 02:12:55,17.28
2017-12-28 02:12:00,17.03
2017-12-28 02:12:05,16.27
2017-12-28 02:12:09,15.83
2017-12-28 02:12:13,15.66
2017-12-28 02:12:18,15.53
2017-12-28 03:12:22,15.46
2017-12-28 03:12:27,14.9
2017-12-28 03:12:31,14.64
2017-12-28 03:12:36,14.89
2017-12-28 03:12:40,15.9
2017-12-28 04:12:45,15.52
2017-12-28 04:12:49,15.14
2017-12-28 04:12:53,16.41
2017-12-28 04:12:58,17.41
2017-12-28 04:12:02,17.54
2017-12-28 05:12:11,17.8
2017-12-28 05:12:16,17.79
2017-12-28 05:12:20,18.8
2017-12-28 05:12:24,19.64
2017-12-28 05:12:29,20.06
2017-12-28 06:12:33,20.43
2017-12-28 06:12:38,21.93
2017-12-28 06:12:42,22.37
2017-12-28 06:12:47,23.08
2017-12-28 06:12:51,23.73
2017-12-28 06:12:55,23.6
2017-12-28 07:12:00,24.23
2017-12-28 07:12:05,25.05
2017-12-28 07:12:09,25.63
2017-12-28 07:12:18,26.19
2017-12-28 08:12:22,27.02
2017-12-28 08:12:27,27.41
2017-12-28 08:12:40,27.97
2017-12-28 09:12:44,28.5
2017-12-28 09:12:49,28.53
2017-12-28 09:12:53,28.78
2017-12-28 09:12:58,28.77
2017-12-28 09:12:02,28.29
2017-12-28 09:12:06,28.81
2017-12-28 10:12:11,28.79
2017-12-28 10:12:15,28.05
2017-12-28 10:12:20,27.88
2017-12-28 10:12:24,27.44
2017-12-28 10:12:29,27.58
2017-12-28 11:12:38,26.16
2017-12-28 11:12:47,25.85
2017-12-28 11:12:52,25.36
2017-12-28 11:12:56,23.9
2017-12-28 12:12:01,23.93
2017-12-28 12:12:05,23.1
2017-12-28 12:12:09,22.65
2017-12-28 12:12:14,22.34
2017-12-28 13:12:22,20.54
2017-12-28 13:12:28,20.47
2017-12-28 13:12:32,20.2
2017-12-28 13:12:40,18.59
2017-12-28 14:12:45,18.04
2017-12-28 14:12:50,17.38
2017-12-28 14:12:54,16.99
2017-12-28 14:12:58,16.28
2017-12-28 14:12:02,15.92
2017-12-28 14:12:07,15.79
2017-12-28 15:12:12,14.79
2017-12-28 15:12:16,14.7
2017-12-28 15:12:20,14.7
2017-12-28 16:12:34,14.09
2017-12-28 16:12:39,14.25
2017-12-28 16:12:43,14.66
2017-12-28 16:12:47,15.03
2017-12-28 16:12:52,15.4
2017-12-28 16:12:56,15.9
2017-12-28 17:12:01,16.28
2017-12-28 17:12:05,16.94
2017-12-28 17:12:09,17.78
2017-12-28 17:12:14,18.29
2017-12-28 17:12:18,18.81
2017-12-28 18:12:23,19.81
2017-12-28 18:12:27,20.31
2017-12-28 18:12:32,21.07
2017-12-28 18:12:36,21.96
